movie title,Generes,Overview,Keywords,Director,Top 5 Casts,Writer,path
Gangster Squad,"['Action', 'Crime', 'Drama']","It's 1949 Los Angeles, the city is run by gangsters and a malicious mobster, Mickey Cohen. Determined to end the corruption, John O'Mara assembles a team of cops, ready to take down the ruthless leader and restore peace to the city.","['police vigilantism', 'year 1949', 'smoking after sex', 'interrogation', 'torture', 'good versus evil', 'premarital sex', 'neo noir', '1940s', 'machine gun']",Ruben Fleischer,"['Paul Lieberman', 'Sean Penn', 'Ryan Gosling', 'Emma Stone', 'Ruben Fleischer']",Will Beall,/title/tt1321870/
Baahubali 2: The Conclusion,"['Action', 'Drama']","When Shiva, the son of Bahubali, learns about his heritage, he begins to look for answers. His story is juxtaposed with past events that unfolded in the Mahishmati Kingdom.","['sequel', 'second part', 'coronation', 'fight', 'battle', 'sword', 'dagger', 'kingdom', 'palace', 'shield']",S.S. Rajamouli,"['S.S. Rajamouli', 'C.H. Vijay Kumar', 'Prabhas', 'Rana Daggubati', 'Anushka Shetty']",Vijayendra Prasad,/title/tt4849438/
Resident Evil: The Final Chapter,"['Action', 'Horror', 'Sci-Fi']","Alice returns to where the nightmare began: The Hive in Raccoon City, where the Umbrella Corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.","['zombie', 'virus', 'washington d.c.', 'post apocalypse', 'sixth part', 'sequel', 'monster', 'mad doctor', 'hope', 'clone']",Paul W.S. Anderson,"['Milla Jovovich', 'Iain Glen', 'Ali Larter', 'Paul W.S. Anderson', 'Paul W.S. Anderson']",Paul W.S. Anderson,/title/tt2592614/
The 13th Warrior,"['Action', 'Adventure', 'History']","A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat i... Read all","['viking', 'arab', 'warrior', 'combat', 'battle', 'cannibalism', 'forest', 'horde', 'norseman', 'cave']",John McTiernan,"['Michael Crichton', 'William Wisher', 'Warren Lewis', 'Antonio Banderas', 'Diane Venora']",Michael Crichton,/title/tt0120657/
Revolver,"['Action', 'Crime', 'Drama']",Gambler Jake Green enters into a game with potentially deadly consequences.,"['gambling', 'one word title', 'child in jeopardy', 'countdown', 'casino', 'prison', 'flashback', 'disease', 'cash', 'doctor']",Guy Ritchie,"['Guy Ritchie', 'Jason Statham', 'Ray Liotta', 'André 3000', 'Guy Ritchie']",Luc Besson,/title/tt0365686/
Speed Racer,"['Action', 'Adventure', 'Comedy']",Young driver Speed Racer aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.,"['based on cartoon', 'gadget car', 'conspiracy', 'based on anime', 'live action remake of anime', 'character name as title', 'speed racer character', 'speed', 'race', 'racing']",Lana Wachowski,"['Lilly Wachowski', 'Lana Wachowski', 'Tatsuo Yoshida', 'Emile Hirsch', 'Matthew Fox']",Lilly Wachowski,/title/tt0811080/
The Do-Over,"['Action', 'Adventure', 'Comedy']","Two down-on-their-luck guys decide to fake their own deaths and start over with new identities, only to find the people they're pretending to be are in even deeper trouble.","['pharmaceutical industry', 'threesome', 'tattoo', 'pegging', 'voice over narration', 'cuckold', 'high school friend', 'torture', 'high school reunion', 'cancer cure']",Steven Brill,"['Chris Pappas', 'Adam Sandler', 'David Spade', 'Paula Patton', 'Steven Brill']",Kevin Barnett,/title/tt4769836/
The Woman King,"['Action', 'Drama', 'History']","A historical epic inspired by the true events that happened in The Kingdom of Dahomey, one of the most powerful states of Africa in the 18th and 19th centuries.",['military'],Gina Prince-Bythewood,"['Dana Stevens', 'Lashana Lynch', 'Viola Davis', 'Hero Fiennes Tiffin', 'Gina Prince-Bythewood']",Gina Prince-Bythewood,/title/tt8093700/
The Time Machine,"['Action', 'Adventure', 'Sci-Fi']","Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","['time travel', 'post apocalypse', 'abduction', 'bowler hat', 'marriage proposal', 'ice skating', 'windmill', 'obsession', 'male protagonist', 'scientist']",Simon Wells,"['David Duncan', 'John Logan', 'Guy Pearce', 'Yancey Arias', 'Mark Addy']",H.G. Wells,/title/tt0268695/
A Walk Among the Tombstones,"['Action', 'Crime', 'Drama']",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,"['violence', 'drug dealer', 'revenge', 'murder of wife', 'ex cop', 'kidnapping a wife', 'alcoholic', 'collateral damage', 'faked death', 'rapist']",Scott Frank,"['Scott Frank', 'Liam Neeson', 'Dan Stevens', 'David Harbour', 'Scott Frank']",Lawrence Block,/title/tt0365907/
Jay and Silent Bob Reboot,"['Action', 'Adventure', 'Comedy']",Jay and Silent Bob inadvertently sign away their names and rights to the new Bluntman and Chronic movie. Now they head to Hollywood to stop the film from being made. Along the way Jay discovers that he is a father.,"['shared universe', 'written and directed by cast member', 'sequel', 'jay and silent bob', 'pubic hair', 'male pubic hair', 'outdoor nudity', 'naked in public', 'homage', 'spoof']",Kevin Smith,"['Joey Lauren Adams', 'Ben Affleck', 'Fred Armisen', 'Kevin Smith', 'Kevin Smith']",Kevin Smith,/title/tt6521876/
Journey to the Center of the Earth,"['Action', 'Adventure', 'Family']","On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","['dinosaur', 'cave', 'bird', 'skeleton', 'skull', 'underwater scene', 'ocean', 'mountain', 'falling from height', 'dream sequence']",Eric Brevig,"['Jennifer Flackett', 'Mark Levin', 'Brendan Fraser', 'Josh Hutcherson', 'Anita Briem']",Michael D. Weiss,/title/tt0373051/
The Sorcerer's Apprentice,"['Action', 'Adventure', 'Family']","Balthazar Blake, an apprentice of the legendary magician Merlin, must train his old teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.","['wizardry', 'incantation', 'sorcerer', 'ring', 'training', 'spell', 'chosen one', 'enchanted object', 'apostrophe in title', 'three word title']",Jon Turteltaub,"['Mark Rosenthal', 'Matt Lopez', 'Nicolas Cage', 'Jay Baruchel', 'Alfred Molina']",Lawrence Konner,/title/tt0963966/
Rush Hour 3,"['Action', 'Comedy', 'Crime']","After an attempted assassination on Ambassador Han, Lee and Carter head to Paris to protect a French woman with knowledge of the Triads' secret leaders.","['repeat sequel', 'cleavage', 'in the cross hairs', 'luxury car', 'giant', 'woman wears lingerie', 'woman wears black lingerie', 'male protagonist', 'motor vehicle', 'car']",Brett Ratner,"['Ross LaManna', 'Jackie Chan', 'Chris Tucker', 'Max von Sydow', 'Brett Ratner']",Jeff Nathanson,/title/tt0293564/
The Bourne Ultimatum,"['Action', 'Mystery', 'Thriller']",Jason Bourne dodges a ruthless C.I.A. official and his Agents from a new assassination program while searching for the origins of his life as a trained killer.,"['memory', 'dark past', 'flashback', 'blockbuster', 'surprise ending', 'die hard scenario', 'action hero', 'hidden truth', 'secret past', 'code name']",Paul Greengrass,"['Scott Z. Burns', 'George Nolfi', 'Matt Damon', 'Edgar Ramírez', 'Joan Allen']",Tony Gilroy,/title/tt0440963/
Rambo III,"['Action', 'Adventure', 'Thriller']",Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,"['sweaty face', 'sweaty body', 'sweaty man', 'rambo', 'bare chested male', 'loner', 'american abroad', 'action hero', 'strong man', 'muscles']",Peter MacDonald,"['Sylvester Stallone', 'Sheldon Lettich', 'Sylvester Stallone', 'Richard Crenna', 'Marc de Jonge']",David Morrell,/title/tt0095956/
Bronson,"['Action', 'Biography', 'Crime']","A young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. During this time, his own personality is supplanted by his alter-ego, Charles Bronson.","['male full frontal nudity', 'prison', 'sadism', 'art teacher', 'brutality', 'violence', 'prisoner', 'male nudity', 'based on real person', 'solitary confinement']",Nicolas Winding Refn,"['Nicolas Winding Refn', 'Tom Hardy', 'Kelly Adams', 'Luing Andrews', 'Nicolas Winding Refn']",Brock Norman Brock,/title/tt1172570/
Top Gunner: Danger Zone,['Action'],"US fighter jets are attacked by a squadron of mysterious warplanes and a deadly battle ensues, threatening life above and below.","['mockbuster', 'airplane', 'terrorist', 'bomb', 'cgi', 'aerial combat', 'air marshal', 'pilot']",Glenn Miller,"['Michael Paré', 'Michael Broderick', 'Anna Telfer', 'Glenn Miller', 'Marc Gottlieb']",Marc Gottlieb,/title/tt20726444/
The Cloverfield Paradox,"['Action', 'Horror', 'Sci-Fi']","Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.","['energy crisis', 'particle accelerator', 'space station', 'alternate dimension', 'alternate reality', 'trapped in space', 'overlapping dimensions', 'international crew', 'alternate world', 'parallel dimension']",Julius Onah,"['Doug Jung', 'Gugu Mbatha-Raw', 'David Oyelowo', 'Daniel Brühl', 'Julius Onah']",Oren Uziel,/title/tt2548396/
Agent Game,"['Action', 'Thriller']",A CIA officer finds himself the target of a rendition operation after being scapegoated for the death of an interrogation subject.,"['suspense', 'murder', 'interrogation', 'investigation']",Grant S. Johnson,"['Mike Langer', 'Mel Gibson', 'Jason Isaacs', 'Katie Cassidy', 'Grant S. Johnson']",Tyler W. Konney,/title/tt14168394/
Hot Shots! Part Deux,"['Action', 'Comedy']","""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.","['parody', 'limousine driver', 'rambo', 'absurd comedy', ""hand on someone's leg"", ""man touches a woman's leg"", ""man groping woman's legs"", 'the white house', '1990s', 'persian gulf']",Jim Abrahams,"['Pat Proft', 'Charlie Sheen', 'Lloyd Bridges', 'Valeria Golino', 'Jim Abrahams']",Jim Abrahams,/title/tt0107144/
Beverly Hills Cop II,"['Action', 'Comedy', 'Crime']","Axel Foley returns to Beverly Hills to help Taggart and Rosewood investigate Chief Bogomil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.","['female nudity', 'stripper', 'hero murders a woman', 'man murders a woman', 'wisecrack humor', 'set up', 'long distance telephone call', 'hospital', 'hospitalization', 'father']",Tony Scott,"['Daniel Petrie Jr.', 'Eddie Murphy', 'Eddie Murphy', 'Judge Reinhold', 'Jürgen Prochnow']",Danilo Bach,/title/tt0092644/
The Postman,"['Action', 'Adventure', 'Drama']",A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,"['year 2043', 'year 2013', 'worst picture razzie winner', 'character name as title', 'timeframe 2010s', 'timeframe 2040s', 'timeframe 21st century', ""reference to shakespeare's macbeth"", 'reference to shakespeare', ""reference to shakespeare's julius caesar""]",Kevin Costner,"['Eric Roth', 'Brian Helgeland', 'Kevin Costner', 'Will Patton', 'Larenz Tate']",David Brin,/title/tt0119925/
The Postman,"['Biography', 'Comedy', 'Drama']","A simple Italian postman learns to love poetry while delivering mail to a famous poet, and then uses this to woo local beauty Beatrice.","['poetry', 'island', 'love', 'postman', 'poet', 'italy', 'bicycle', 'friendship', 'communism', '1950s']",Michael Radford,"['Antonio Skármeta', 'Furio Scarpelli', 'Giacomo Scarpelli', 'Massimo Troisi', 'Philippe Noiret']",Massimo Troisi,/title/tt0119925/
Zathura: A Space Adventure,"['Action', 'Adventure', 'Comedy']",Two young brothers are drawn into an intergalactic adventure when their house is hurled through the depths of space by the magical board game they are playing.,"['playing a board game', 'sibling rivalry', 'board game', 'two brothers', 'outer space', 'meeting future self', 'older version of self', 'brother sister relationship', 'brother brother relationship', 'game']",Jon Favreau,"['David Koepp', 'John Kamps', 'Josh Hutcherson', 'Jonah Bobo', 'Dax Shepard']",Chris Van Allsburg,/title/tt0406375/
Cliffhanger,"['Action', 'Adventure', 'Thriller']",A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,"['rock climbing', 'avalanche', 'snowstorm', 'search and rescue', 'guilt', 'falling to death', 'tragic event', 'falling off a cliff', 'hostage', 'mountain']",Renny Harlin,"['Michael France', 'Sylvester Stallone', 'Sylvester Stallone', 'John Lithgow', 'Michael Rooker']",John Long,/title/tt0106582/
Tank Girl,"['Action', 'Comedy', 'Sci-Fi']","A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.","['tank', 'female protagonist', 'desert', 'based on comic book', 'post apocalypse', 'lesbian innuendo', 'evil corporation', 'superheroine', 'title directed by female', 'future']",Rachel Talalay,"['Jamie Hewlett', 'Tedi Sarafian', 'Lori Petty', 'Ice-T', 'Naomi Watts']",Alan Martin,/title/tt0114614/
Iron Eagle,"['Action', 'Thriller', 'War']","A young pilot plans a rescue mission when his father, an Air Force Colonel, is shot down over enemy territory and captured.","['aircraft pilot', 'military pilot', 'fighter plane', 'jet', 'two seater aircraft', 'aircraft cockpit', 'jet aircraft', 'warplane', 'aircraft', 'fighter aircraft']",Sidney J. Furie,"['Sidney J. Furie', 'Louis Gossett Jr.', 'Jason Gedrick', 'David Suchet', 'Sidney J. Furie']",Kevin Alyn Elders,/title/tt0091278/
Body of Lies,"['Action', 'Drama', 'Thriller']",A CIA agent on the ground in Jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his American supervisors and Jordan Intelligence.,"['middle east', 'spy', 'jordan', 'terrorist', 'cia agent', 'muslim', 'staged terrorist attack', 'syria', 'covert operation', 'aerial camera shot']",Ridley Scott,"['David Ignatius', 'Leonardo DiCaprio', 'Russell Crowe', 'Mark Strong', 'Ridley Scott']",William Monahan,/title/tt0758774/
Body Cam,"['Action', 'Adventure', 'Crime']","When a routine traffic stop results in the unexplained, grisly death of her colleague, a cop realizes footage of the incident will play for her eyes only. As the attacks mount, she races to understand the supernatural force behind them.","['death', 'police', 'police brutality', 'murder', 'ghost', 'paranormal phenomenon', 'concealed evidence', 'revenge', 'vengeance', 'beyond the grave']",Malik Vitthal,"['Richmond Riedel', 'Mary J. Blige', 'Nat Wolff', 'David Zayas', 'Malik Vitthal']",Nicholas McCarthy,/title/tt8179024/
Mad Max Beyond Thunderdome,"['Action', 'Adventure', 'Sci-Fi']","After being exiled from the most advanced town in post apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.","['post apocalypse', 'cage match', 'australian outback', 'group of children', 'death match', 'actor reprises previous role', 'hero', 'good versus evil', 'villainess', 'punk rocker']",George Miller,"['Terry Hayes', 'George Miller', 'Byron Kennedy', 'Mel Gibson', 'Tina Turner']",George Ogilvie,/title/tt0089530/
